Entity,CodeYear,Population (historical estimates),ROUND GDP,GDP/POPULATION,EDU Exp. Per Person Absolute
Tajikistan,TJK2006,7057425,2830213849,401,14
Tajikistan,TJK2007,7188397,3719524541,517,18
Tajikistan,TJK2008,7324633,5161299725,705,24
Tajikistan,TJK2009,7468603,4979472364,667,27
Tajikistan,TJK2010,7621785,5642221099,740,30
Tajikistan,TJK2011,7784820,6522756255,838,33
Tajikistan,TJK2012,7956383,7633036903,959,39
Tajikistan,TJK2015,8524066,8271431485,970,48
Tajikistan,TJK2016,8725326,6992416097,801,46
Tajikistan,TJK2017,8925529,7536402853,844,47
Tajikistan,TJK2018,9128131,7764999999,851,46
Tajikistan,TJK2019,9337008,8300813599,889,50
Tajikistan,TJK2020,9543211,8133963551,852,51
Tajikistan,TJK2021,9750078,8937805347,917,56
Tanzania,TZA2004,38360884,16673062473,435,15
Tanzania,TZA2005,39439508,18395383647,466,17
Tanzania,TZA2006,40562056,18619859795,459,14
Tanzania,TZA2007,41716500,21860434823,524,21
Tanzania,TZA2008,42870888,27947821398,652,27
Tanzania,TZA2009,43957940,29400573554,669,26
Tanzania,TZA2010,45110532,32012892919,710,32
Tanzania,TZA2011,46416032,34657140096,747,34
Tanzania,TZA2012,47786136,39650394363,830,35
Tanzania,TZA2013,49253648,45648857242,927,43
Tanzania,TZA2014,50814552,49986726461,984,33
Tanzania,TZA2015,52542824,47413919817,902,38
Tanzania,TZA2016,54401804,49774409374,915,38
Tanzania,TZA2017,56267040,53274884533,947,42
Tanzania,TZA2018,58090444,57003712892,981,36
Tanzania,TZA2019,59872584,61026731926,1019,37
Tanzania,TZA2020,61704520,66068737786,1071,35
Tanzania,TZA2021,63588332,70655628148,1111,35
Thailand,THA2013,69578600,420333654593,6041,231
Thailand,THA2014,69960944,407339040198,5822,228
Thailand,THA2015,70294408,401296238228,5709,221
Thailand,THA2016,70607032,413366349748,5854,221
Thailand,THA2017,70898208,456356813537,6437,223
Thailand,THA2018,71127808,506754208404,7125,228
Thailand,THA2019,71307768,543976691794,7629,231
Thailand,THA2020,71475664,500461898480,7002,221
Thailand,THA2021,71601104,506256494297,7071,211
Togo,TGO2000,5008043,2106848752,421,12
Togo,TGO2001,5145430,2093498674,407,11
Togo,TGO2002,5281548,2410199032,456,12
Togo,TGO2003,5421000,2987984051,551,13
Togo,TGO2004,5565213,3191561509,573,13
Togo,TGO2005,5711605,3221910408,564,13
Togo,TGO2006,5874244,3320907722,565,14
Togo,TGO2007,6047539,3759964943,622,16
Togo,TGO2008,6222491,4578849658,736,18
Togo,TGO2009,6398626,4721890900,738,21
Togo,TGO2010,6571862,4746389532,722,22
Togo,TGO2011,6748675,5422442166,803,25
Togo,TGO2012,6926634,5413544659,782,27
Togo,TGO2013,7106238,6021732977,847,28
Togo,TGO2014,7288381,6393318262,877,31
Togo,TGO2015,7473232,5755461035,770,29
Togo,TGO2016,7661361,6071170959,792,29
Togo,TGO2017,7852799,6387422518,813,31
Togo,TGO2018,8046680,7029300383,874,36
Togo,TGO2019,8243093,6992700101,848,36
Togo,TGO2020,8442583,7400284168,877,36
Togo,TGO2021,8644829,8342243646,965,41
Tonga,TON2000,102620,204848488,1996,97
Tonga,TON2001,103224,181117230,1755,79
Tonga,TON2002,103822,182764281,1760,67
Tonga,TON2003,104426,202246591,1937,81
Tonga,TON2004,105054,230657627,2196,86
Tonga,TON2017,105430,460374355,4367,221
Tonga,TON2018,105167,488906839,4649,231
Tonga,TON2019,104965,512053692,4878,257
Tonga,TON2020,105265,484796855,4605,224
Tonga,TON2021,106034,469228220,4425,218
Trinidad and Tobago,TTO2000,1332203,8154338233,6121,169
Trinidad and Tobago,TTO2001,1338576,8824873259,6593,202
Trinidad and Tobago,TTO2002,1345970,9008273721,6693,237
Trinidad and Tobago,TTO2003,1353552,11305459802,8352,262
Trinidad and Tobago,TTO2012,1430379,27334581560,19110,704
Trinidad and Tobago,TTO2013,1440731,28709988700,19927,752
Trinidad and Tobago,TTO2014,1450663,29699968761,20473,740
Trinidad and Tobago,TTO2015,1460180,27026080987,18509,824
Trinidad and Tobago,TTO2016,1469334,23713671528,16139,673
Trinidad and Tobago,TTO2017,1478616,24040299978,16259,574
Trinidad and Tobago,TTO2018,1504707,24569079488,16328,594
Trinidad and Tobago,TTO2019,1519960,23775754305,15642,554
Trinidad and Tobago,TTO2020,1518142,20807571314,13706,577
Trinidad and Tobago,TTO2021,1525671,24496505941,16056,483
Tunisia,TUN2000,9893326,21473528161,2171,135
Tunisia,TUN2001,9995115,22065832449,2208,137
Tunisia,TUN2002,10094564,23141616605,2292,133
Tunisia,TUN2003,10193798,27453902261,2693,184
Tunisia,TUN2004,10292230,31183885241,3030,204
Tunisia,TUN2005,10388349,32272186695,3107,200
Tunisia,TUN2006,10483560,34376664601,3279,211
Tunisia,TUN2007,10580399,38915353867,3678,238
Tunisia,TUN2008,10680381,44859439902,4200,263
Tunisia,TUN2009,10784499,43455740497,4029,263
Tunisia,TUN2010,10895063,46206091938,4241,253
Tunisia,TUN2012,11174384,47311401813,4234,252
Tunisia,TUN2015,11557779,45779494042,3961,246
Turkey,TUR2008,71320728,770449132861,10803,359
Turkey,TUR2009,72225648,649289324628,8990,338
Turkey,TUR2010,73195352,776967266306,10615,402
Turkey,TUR2011,74173856,838785289694,11308,477
Turkey,TUR2012,75277440,880555885492,11697,513
Turkey,TUR2013,76576120,957799120008,12508,543
Turkey,TUR2014,78112064,938934609297,12020,530
Turkey,TUR2015,79646176,864313810469,10852,469
Turkey,TUR2016,81019400,869682881593,10734,497
Turkey,TUR2017,82089824,858988492854,10464,452
Turkey,TUR2018,82809304,778972199728,9407,404
Turkey,TUR2019,83481688,761005946788,9116,406
Turkey,TUR2020,84135432,720338498175,8562,343
Turkey,TUR2021,84775408,819865253670,9671,275
Turkmenistan,TKM2012,5458688,35164210526,6442,196
Turkmenistan,TKM2019,6158424,45232857143,7345,234
Turkmenistan,TKM2020,6250442,45818000000,7330,277
Turks and Caicos Islands,TCA2011,30840,728789600,23631,794
Turks and Caicos Islands,TCA2012,32105,727161000,22649,611
Turks and Caicos Islands,TCA2013,33620,754238000,22434,659
Turks and Caicos Islands,TCA2014,35014,841070000,24021,707
Turks and Caicos Islands,TCA2015,36556,942070000,25771,797
Turks and Caicos Islands,TCA2016,38267,1032452000,26980,804
Turks and Caicos Islands,TCA2017,39865,1028941663,25811,719
Turks and Caicos Islands,TCA2018,41516,1128749005,27188,746
Turks and Caicos Islands,TCA2019,43104,1177285212,27313,684
Turks and Caicos Islands,TCA2020,44297,774653669,17488,512
Turks and Caicos Islands,TCA2021,45141,1045782454,23167,754
Uganda,UGA2000,24020710,6193246837,258,6
Uganda,UGA2004,27146082,7939487548,292,14
Uganda,UGA2010,32341724,26673441431,825,14
Uganda,UGA2011,33295738,27871725241,837,19
Uganda,UGA2012,34273296,27305915911,797,14
Uganda,UGA2013,35273568,28915786517,820,15
Uganda,UGA2014,36336544,32612397257,898,17
Uganda,UGA2015,37477356,32387183730,864,20
Uganda,UGA2016,38748308,29203988696,754,16
Uganda,UGA2017,40127096,30744473841,766,17
Uganda,UGA2018,41515400,32927025620,793,17
Uganda,UGA2019,42949076,35348155095,823,19
Uganda,UGA2020,44404608,37600368240,847,22
Uganda,UGA2021,45853780,40529788744,884,23
Ukraine,UKR2001,48414536,39309580983,812,37
Ukraine,UKR2002,47976540,43956163612,916,48
Ukraine,UKR2003,47605644,52010355753,1093,59
Ukraine,UKR2004,47261960,67220154164,1422,73
Ukraine,UKR2005,46912616,89238865119,1902,111
Ukraine,UKR2006,46592552,111884752475,2401,144
Ukraine,UKR2007,46313064,148733861386,3211,190
Ukraine,UKR2008,46062936,188110390660,4084,251
Ukraine,UKR2009,45863884,121552153444,2650,187
Ukraine,UKR2010,45683024,141209170427,3091,229
Ukraine,UKR2011,45516136,169333835202,3720,221
Ukraine,UKR2012,45406228,182591753828,4021,259
Ukraine,UKR2013,45307104,190498811460,4205,270
Ukraine,UKR2014,45148072,133503871862,2957,174
Ukraine,UKR2015,44982568,91030967789,2024,116
Ukraine,UKR2016,44833568,93355869404,2082,104
Ukraine,UKR2017,44657260,112090505082,2510,136
Ukraine,UKR2018,44446952,130891088294,2945,157
Ukraine,UKR2019,44211100,153883047510,3481,189
Ukraine,UKR2020,43909664,156617722013,3567,192
Ukraine,UKR2021,43531424,199765859571,4589,263
United Arab Emirates,ARE2019,9211660,417989721743,45376,1752
United Arab Emirates,ARE2020,9287286,349473015330,37629,1499
United Arab Emirates,ARE2021,9365149,415178792757,44332,1727
United Kingdom,GBR2000,58850044,1665534876683,28301,1136
United Kingdom,GBR2001,59092016,1649827263567,27920,1144
United Kingdom,GBR2002,59355688,1785729916067,30085,1388
United Kingdom,GBR2003,59649800,2054422857143,34441,1654
United Kingdom,GBR2004,59995852,2421525082387,40362,1909
United Kingdom,GBR2005,60383740,2543180000000,42117,2075
United Kingdom,GBR2006,60803700,2708441582337,44544,2215
United Kingdom,GBR2007,61260680,3090510204082,50449,2483
United Kingdom,GBR2008,61742152,2929411764706,47446,2328
United Kingdom,GBR2009,62243384,2412840006232,38765,1961
United Kingdom,GBR2010,62760048,2485482596185,39603,2252
United Kingdom,GBR2011,63286360,2663805834828,42091,2340
United Kingdom,GBR2012,63808728,2707089726615,42425,2372
United Kingdom,GBR2013,64302296,2784853502534,43309,2394
United Kingdom,GBR2014,64773504,3064708247921,47314,2649
United Kingdom,GBR2015,65224368,2927911140917,44890,2493
United Kingdom,GBR2016,65655204,2689106566900,40958,2218
United Kingdom,GBR2017,66064808,2680148052335,40568,2203
United Kingdom,GBR2018,66432996,2871340347582,43222,2247
United Kingdom,GBR2019,66778660,2851407164908,42699,2241
United Kingdom,GBR2020,67059472,2697806592294,40230,2212
United Kingdom,GBR2021,67281040,3141506156619,46692,2521
United States of America,USA2005,296842656,13039197000000,43926,2711
United States of America,USA2006,299753088,13815583000000,46090,2841
United States of America,USA2007,302743392,14474228000000,47810,2983
United States of America,USA2008,305694912,14769862000000,48316,3112
United States of America,USA2009,308512032,14478067000000,46929,3163
United States of America,USA2010,311182848,15048971000000,48361,3235
United States of America,USA2011,313876608,15599732000000,49700,3231
United States of America,USA2012,316651328,16253970000000,51331,3208
United States of America,USA2013,319375168,16880683000000,52855,3282
United States of America,USA2014,322033952,17608138000000,54678,3335
United States of America,USA2015,324607776,18295019000000,56360,2788
United States of America,USA2016,327210208,18804913000000,57470,2762
United States of America,USA2017,329791232,19612102000000,59468,3046
United States of America,USA2018,332140032,20656516000000,62192,3065
United States of America,USA2019,334319680,21521395000000,64374,3210
United States of America,USA2020,335942016,21322950000000,63472,3450
Uruguay,URY2000,3292227,22823270892,6932,168
Uruguay,URY2001,3300938,20898761742,6331,177
Uruguay,URY2002,3306446,13606515723,4115,96
Uruguay,URY2003,3310204,12045638352,3639,75
Uruguay,URY2004,3313804,13686329890,4130,103
Uruguay,URY2005,3317666,17362857684,5233,142
Uruguay,URY2006,3322282,19741420740,5942,170
Uruguay,URY2011,3361631,50342406067,14976,621
Uruguay,URY2013,3381187,61337621934,18141,769
Uruguay,URY2014,3391660,61496186974,18132,774
Uruguay,URY2015,3402820,57680327999,16951,713
Uruguay,URY2016,3413768,57480788380,16838,735
Uruguay,URY2017,3422205,65006047680,18995,839
Uruguay,URY2018,3427044,65344408987,19067,880
Uruguay,URY2019,3428412,62222387929,18149,842
Uruguay,URY2020,3429087,53668636568,15651,711
Uruguay,URY2021,3426265,60760798596,17734,783
Uzbekistan,UZB2011,29057456,60178909297,2071,121
Uzbekistan,UZB2012,29503058,67517349212,2288,138
Uzbekistan,UZB2013,29963220,73180037915,2442,140
Uzbekistan,UZB2014,30446542,80845385809,2655,152
Uzbekistan,UZB2015,30949416,86196264755,2785,153
Uzbekistan,UZB2016,31453576,86138288644,2739,148
Uzbekistan,UZB2017,31945680,62081322740,1943,98
Uzbekistan,UZB2018,32449578,52870108215,1629,79
Uzbekistan,UZB2019,32976946,60283503705,1828,115
Uzbekistan,UZB2020,33526662,60224701297,1796,89
Uzbekistan,UZB2021,34081452,69600614987,2042,110
Vanuatu,VUT2000,192087,272014628,1416,99
Vanuatu,VUT2001,197043,257926882,1309,117
Vanuatu,VUT2002,202141,262596536,1299,106
Vanuatu,VUT2003,207274,314471413,1517,128
Vanuatu,VUT2008,233967,590748429,2525,150
Vanuatu,VUT2009,239700,592622319,2472,128
Vanuatu,VUT2014,269942,772315984,2861,148
Vanuatu,VUT2015,276450,730870803,2644,148
Vanuatu,VUT2017,290250,880061834,3032,137
Vanuatu,VUT2019,304414,936526268,3076,55
Vanuatu,VUT2020,311694,909421044,2918,63
Vietnam,VNM2008,85597232,99130304099,1158,57
Vietnam,VNM2009,86482920,106014659565,1226,59
Vietnam,VNM2010,87411016,147201173197,1684,68
Vietnam,VNM2011,88349104,172595049184,1954,74
Vietnam,VNM2012,89301328,195590661129,2190,97
Vietnam,VNM2013,90267736,213708811665,2367,107
Vietnam,VNM2014,91235504,233451469643,2559,91
Vietnam,VNM2015,92191400,239258328382,2595,89
Vietnam,VNM2016,93126528,257096001178,2761,96
Vietnam,VNM2017,94033048,281353605987,2992,102
Vietnam,VNM2018,94914328,310106478395,3267,108
Vietnam,VNM2019,95776712,334365270497,3491,108
Vietnam,VNM2020,96648680,346615738538,3586,115
Vietnam,VNM2021,97468024,366474752771,3760,111
World,OWID_WRL2000,6148898816,33839387350047,5503,209
World,OWID_WRL2001,6230747136,33626960202658,5397,212
World,OWID_WRL2002,6312407552,34917697037983,5532,215
World,OWID_WRL2003,6393898496,39152139289705,6123,252
World,OWID_WRL2004,6475751424,44116244570755,6813,269
World,OWID_WRL2005,6558176256,47760320738748,7283,297
World,OWID_WRL2006,6641416192,51749808632587,7792,324
World,OWID_WRL2007,6725948416,58314867929880,8670,356
World,OWID_WRL2008,6811597312,64072295929643,9406,406
World,OWID_WRL2009,6898306048,60718262754480,8802,398
World,OWID_WRL2010,6985603072,66514174634776,9522,413
World,OWID_WRL2011,7073125376,73957792909771,10456,443
World,OWID_WRL2012,7161697792,75603976718163,10557,461
World,OWID_WRL2013,7250593280,77751368312765,10723,467
World,OWID_WRL2014,7339013632,79894385759929,10886,468
World,OWID_WRL2015,7426597376,75359657218243,10147,442
World,OWID_WRL2016,7513474048,76588030455296,10193,432
World,OWID_WRL2017,7599822336,81550955754739,10731,457
World,OWID_WRL2018,7683789824,86686870786622,11282,469
World,OWID_WRL2019,7764951040,87945574337518,11326,468
World,OWID_WRL2020,7840952832,85577718250196,10914,485
World,OWID_WRL2021,7909295104,97527032881901,12331,522
Zambia,ZMB2000,9891140,3600632111,364,7
Zambia,ZMB2004,11188044,6221110219,556,14
Zambia,ZMB2005,11564874,8331870169,720,13
Zambia,ZMB2007,12402078,14056957976,1133,14
Zambia,ZMB2008,12852968,17910858638,1394,15
Zambia,ZMB2012,14744662,25503060420,1730,64
Zambia,ZMB2013,15234976,28037239463,1840,68
Zambia,ZMB2015,16248231,21251216799,1308,60
Zambia,ZMB2016,16767758,20958412538,1250,47
Zambia,ZMB2017,17298056,25873601261,1496,56
Zambia,ZMB2018,17835898,26311507274,1475,70
Zambia,ZMB2019,18380478,23308667781,1268,56
Zambia,ZMB2020,18927716,18137764931,958,38
Zimbabwe,ZWE2010,12839774,12041655200,938,14
Zimbabwe,ZWE2011,13025789,14101920300,1083,55
Zimbabwe,ZWE2012,13265331,17114849900,1290,78
Zimbabwe,ZWE2013,13555420,19091020000,1408,84
Zimbabwe,ZWE2014,13855758,19495519600,1407,86
Zimbabwe,ZWE2016,14452705,20548678100,1422,78
Zimbabwe,ZWE2017,14751101,17584890937,1192,69
Zimbabwe,ZWE2018,15052191,34156069918,2269,47
